98
104
101
83
95
69
108
98
110
88
94
123
85
100
102
103
99
96
98
88
88
105
79
91
89
86
101
86
91
99
104
111
91
99
122
117
90
102
113
101
95
101
94
95
90
79
90
95
109
93
87
106
120
91
107
97
117
124
100
110
94
97
95
89
95
120
109
87
95
88
100
102
96
101
91
102
112
76
116
89
101
102
84
112
106
93
105
99
105
105
114
96
87
95
100
77
92
91
107
95
